section,descriçao,Tipo,valor,quartos,banheiros,metros_quadrados,vagas_carro,cidade,bairro,data de postagem
19,Duplex no Eusébio de 116m2 por R$ 499 mil,casa,499.000,4,4,116,,Eusébio, Tamatanduba,25-08-2024  00:24
20,Imóvel para venda possui 207 metros quadrados com 5 quartos em Cumbuco - Caucaia - CE,casa,2.555.227,5,5,207,,Caucaia, Cumbuco,24 de ago 23:47
21,Imóvel para venda possui 207 metros quadrados com 5 quartos em Cumbuco - Caucaia - CE,casa,2.555.229,5,5,207,,Caucaia, Cumbuco,24 de ago 23:39
22,Imóvel para venda possui 207 metros quadrados com 5 quartos em Cumbuco - Caucaia - CE,casa,2.555.229,5,5,207,,Caucaia, Cumbuco,24 de ago 23:32
23,Casa porteira fechada Condomínio Jardins Ibiza,casa,2.890.000,4,4,353,,Eusébio,,24 de ago 23:22
24,Imóvel para venda possui 266 metros quadrados com 4 quartos em Aquiraz - Aquiraz - CE,casa,2.292.000,4,4,266,,Aquiraz,,24 de ago 23:16
25,Bem-vindo ao paraíso à beira-mar no complexo Aquiraz Riviera,casa,4.150.000,4,5,400,,Aquiraz,,24 de ago 23:06
26,Casa duplex Siqueira Aceito terreno na região do Eusébio e veiculos,casa,209.999,3,3,,,Fortaleza, Siqueira,24 de ago 22:58
27,Linda casa no Bairro Sapiranga para venda!,casa,550.000,4,5,164,,Fortaleza, Sapiranga-Coité,24 de ago 22:56
28,Casa muito grande no loteamento Cartier,casa,630.001,4,4,256,,Fortaleza, Mondubim,24 de ago 22:50
29,"Duplex com 3 quartos, piscina e amplo terreno na divisa Eusébio e Aquiraz",casa,400.082,3,3,94,,Eusébio,,24 de ago 22:50
30,Duplex em condominio com 4 suites e móveis projetados no Eusébio,casa,1.250.175,4,4,250,,Eusébio,,24 de ago 22:50
31,Casa venda ou aluguel - Aldeota - Fortaleza/CE,casa,870.000,5,3,130,,Fortaleza, Aldeota,24 de ago 22:30
32,Aluga - Otima Casa - Melhor Preço - Barroso - Green Residencial,casa,380,,,,,Fortaleza, Barroso,24 de ago 22:29
33,Vendo,casa,15.000,,,,,Fortaleza, Paupina,24 de ago 22:26
34,"Casa com 4 dormitórios à venda, 610 m² por R$ 5.900.000,00 - Porto das Dunas - Eusébio/CE",casa,5.900.000,4,4,610,,Eusébio,,24 de ago 22:24
35,Alphaville Fortaleza 470m² Duplex Alto Padrão,casa,5.300.000,5,5,470,,Eusébio,,24 de ago 22:24
36,Casa duplex lagoa redonda 230 mts2,casa,515.000,5,5,230,,Fortaleza, Lagoa Redonda,24 de ago 22:16
37,"Casa à venda, 93 m² por R$ 390.000,00 - Centro - Eusébio/CE",casa,390.000,3,2,93,,Eusébio,,24 de ago 22:15
38,"Casa à venda, 150 m² por R$ 640.000,00 - Sapiranga - Fortaleza/CE",casa,640.000,4,4,150,,Fortaleza, Sapiranga-Coité,24 de ago 22:15
39,"Casa à venda, 277 m² por R$ 1.300.000,00 - Sapiranga - Fortaleza/CE",casa,1.300.000,3,4,278,,Fortaleza, Sapiranga-Coité,24 de ago 22:15
40,"Casa à venda, 80 m² por R$ 350.000,00 - Tabapuá - Caucaia/CE",casa,350.000,3,2,80,,Caucaia, Tabapuá Brasília,24 de ago 22:15
41,"Casa à venda, 90 m² por R$ 399.000,00 - Maraponga - Fortaleza/CE",casa,399.000,3,2,90,,Fortaleza, Mondubim,24 de ago 22:15
42,"Casa à venda, 180 m² por R$ 570.000,00 - Maraponga - Fortaleza/CE",casa,570.000,3,2,180,,Fortaleza, Mondubim,24 de ago 22:15
43,Casa com 4 quartos no bairro Centro - Fortaleza/CE,casa,450.000,4,3,150,,Fortaleza, Centro,24 de ago 22:10
44,Mansão exclusiva com ampla área verde em um lote diferenciado na Cidade Alpha Ceará,casa,4.590.005,5,5,520,,Eusébio,,24 de ago 21:53
45,Casa Plana à venda 112 m² de area contruida próx à Estrada do fio - Eusébio - CE,casa,419.000,3,3,113,,Eusébio, Coaçu,24 de ago 21:42
46,Excelente Casa Duplex com piscina na Estrada do Fio -Eusébio- ce,casa,389.900,3,3,97,,Eusébio, Encantada,24 de ago 21:40
47,Residencial Villa Capri Urucumema,casa,619.000,4,4,140,,Eusébio, Urucunema,24 de ago 21:40
48,Casas Planas à venda em Urucunema pertinho de Centro do Eusébio.,casa,439.000,3,4,122,,Eusébio, Urucunema,24 de ago 21:40
49,Casa à venda em Rua Privativa no bairro Timbu. Eusébio-Ce,casa,759.900,4,4,144,,Eusébio,,24 de ago 21:39
50,Belíssima casa à venda pertinho do shopping do Eusébio!!,casa,739.000,4,4,139,,Eusébio,,24 de ago 21:39
1,Casa Plana à venda com 101 m² com 3 suítes em Coité - Eusébio - CE,casa,489.700,3,3,101,1,Eusébio, Encantada,24 de ago 21:39
2,Vendo Casas Planas de Alto Padrão na Sapiranga- Fortaleza,casa,470.000,3,3,120,,Fortaleza, Edson Queiroz,24 de ago 21:38
3,Casas planas no Edson Queiroz,casa,450.000,3,3,107,,Fortaleza, Edson Queiroz,24 de ago 21:38
4,Casa a venda na Messejana,casa,430.000,3,3,138,,Fortaleza, São Bento,24 de ago 21:38
5,Casa em condomínio à venda em excelente localização no Aquiraz.,casa,270.000,2,2,67,,Aquiraz,,24 de ago 21:37
6,Casa em condomínio à venda no Eusébio.,casa,432.000,3,2,93,,Eusébio,,24 de ago 21:37
7,Casa em condominio no Centro do Eusébio.,casa,410.000,3,3,100,,Eusébio,,24 de ago 21:36
8,Casas duplex com 4 suítes sendo 2 com varandas e 2 vagas.,casa,699.900,4,4,132,,Eusébio, Pires Façanha,24 de ago 21:36
9,Casa plana a venda no Bairro Guaribas/Eusebio,casa,450.000,3,3,110,,Eusébio,,24 de ago 21:35
10,"Oportunidade no Maracanaú, Dúplex ao seu Alcance,mais informações",casa,175.000,2,3,80,,Maracanaú, Jereissati I,24 de ago 21:33
11,Vende-se uma casa na Rua Queiroz de Lima. Parque Santana.,casa,75.000,3,1,,,Fortaleza, Mondubim,24 de ago 21:29
12,"EXCELENTE CASA NO CONDOMÍNIO VILLAGE DAS PALMEIRAS, CAUCAIA - CE",casa,300.000,3,2,262,,Caucaia, Mestre Antônio,24 de ago 21:28
13,casa nova - Itaitinga,casa,220.000,2,2,80,,Fortaleza, Jangurussu,24 de ago 21:22
14,"Grande Investimento no Eusébio,Casa de Alto Padrão ao seu alcance,mais informações",casa,650.000,4,4,141,,Eusébio,,24 de ago 21:22
15,"Casa com Móveis fixos com 04 suítes , energia solar e poço profundo em Cidade Alpha - Eusé",casa,1.690.000,4,2,250,,Eusébio,,24 de ago 20:28
16,Casa nova plana no Cj Esperança com 3 quartos,casa,430.022,3,3,110,,Eusébio,,24 de ago 20:24
17,Casa em condominio em uma otima localização no Eusébio,casa,811.000,3,3,116,,Eusébio,,24 de ago 20:24
18,"8 quartos, 4 suítes, 10 vagas, no melhor da Lagoa Redonda!",casa,699.000,5,5,1100,,Fortaleza, Lagoa Redonda,24 de ago 20:24
19,Casa para Venda,casa,100.000,3,2,,,São Gonçalo do Amarante,,24 de ago 20:15
20,linda casa duplex com 3 suites mobiliada na região da sapiranga com preço incrivel,casa,399.000,3,4,135,,Fortaleza, Sapiranga-Coité,24 de ago 20:09
21,Duplex Alto Padrão em Excelente Localização - Entre a Maestro Lisboa e CE -010,casa,669.000,4,4,158,,Eusébio,,24 de ago 19:38
22,Casa plana em local privilegiado Parquelandia,casa,240.000,2,2,,,Fortaleza, Monte Castelo,24 de ago 19:14
23,Casa plana no Ancuri com 3 quartos churrasqueira e chuveirão,casa,198.003,3,2,,,Eusébio,,24 de ago 19:02
24,Casa duplex fino acabamento com 4 suites na Sapiranga,casa,695.004,4,4,177,,Eusébio,,24 de ago 19:02
25,Duplex Paupina,casa,50.000,2,2,,,Fortaleza, Centro,24 de ago 18:59
26,Casa plana no Terras 4 - Cidade Alpha,casa,1.080.000,3,3,142,,Eusébio, Cidade Alpha,24 de ago 18:57
27,"casa 3 dorm. 3 vagas de garagem Campo dos Velhos, Sobral - CE",casa,400.000,3,3,200,,Sobral, Campo dos Velhos,24 de ago 18:25
28,CASA NO PARQUE SOLEDADE,casa,55,2,1,70,1,Fortaleza, Padre Andrade,24 de ago 18:18
29,CASA EM PARQUE SOLEDADE,casa,55,2,1,70,1,Caucaia, Parque Soledade,24 de ago 17:58
30,Vendas,casa,270.000,4,2,,,Fortaleza, Mondubim,24 de ago 17:49
31,Sobrado para venda possui 345 metros quadrados com 4 quartos em Cidade Alpha - Eusébio - C,casa,1.590.000,4,4,345,,Eusébio, Cidade Alpha,24 de ago 17:33
32,Sobrado para venda tem 337 metros quadrados com 4 quartos em Cidade Alpha - Eusébio - CE,casa,2.450.000,4,5,337,,Eusébio, Cidade Alpha,24 de ago 17:33
33,Casa de condomínio sobrado para venda com 308 metros quadrados com 4 quartos,casa,1.990.000,4,5,308,,Eusébio, Cidade Alpha,24 de ago 17:33
34,Casa duplex,casa,400.000,3,2,1,1,Fortaleza, Henrique Jorge,24 de ago 17:31
35,casa grande,casa,185.000,3,2,,,Fortaleza, Barra do Ceará,24 de ago 17:29
36,"Casa no Alphaville Eusébio composta por 4 suítes, varanda gourmet com churrasqueira.",casa,2.300.000,4,4,387,,Eusébio, Centro,24 de ago 17:13
37,Casa no Porto das dunas com 3 quartos,casa,430.000,3,2,495,,Aquiraz,,24 de ago 17:13
38,2 casas,casa,120.000,2,1,,,Pacatuba, Senador Carlos Jereissati,24 de ago 17:10
39,Casa duplex no Cond. Jardins de Murano no Eusébio com 3 suítes,casa,828.000,3,4,158,,Eusébio,,24 de ago 17:03
40,Casa Duplex no Porto das dunas !!,casa,1.200.000,4,5,320,,Aquiraz,,24 de ago 17:02
41,Casa em condomínio fechado alto padrão no Eusébio com área de lazer completa!,casa,1.890.000,3,3,450,,Eusébio,,24 de ago 16:58
42,Ampla casa em condomínio fechado com 5 quartos - Porto das Dunas,casa,670.000,5,5,236,,Aquiraz,,24 de ago 16:58
43,"Excelente casa duplex com 5 quartos, 4 vagas de garagem - Porto das Dunas",casa,670.000,5,5,236,,Aquiraz,,24 de ago 16:58
44,Casa Eusébio/Messejana R$292.000 ótima localização 3 Quartos,casa,292.000,3,2,78,,Fortaleza, São Bento,24 de ago 16:51
45,Pra você que gosta de conforto e lazer essa casa é pra você,casa,560.004,3,3,,,Eusébio,,24 de ago 16:29
46,Casa plana em rua privativa prox ao Posto Lua no Eusébio,casa,589.000,3,4,122,,Eusébio,,24 de ago 16:29
47,Duplex Mondubim,casa,280.000,3,2,178,,Fortaleza, Dom Lustosa,24 de ago 16:24
48,Casa a Venda,casa,190.000,,,,,Fortaleza, Cais do Porto,24 de ago 16:22
49,"Casa à venda, um quartinho, ótimo pra quem quer sair do aluguel.",casa,6.000,,,,,Fortaleza, Granja Lisboa,24 de ago 16:16
50,Casa em estado De Nova!,casa,510.000,3,2,100,,Fortaleza, Mondubim,24 de ago 16:15
1,Casa Monte Castelo Ótima Oportunidade,casa,350.000,3,2,21625,,Fortaleza, Monte Castelo,24 de ago 16:08
2,"Casa dúplex linda. Vendo, troco, recebo carro. Casa bem abaixo do preço.",casa,150.000,4,2,154,,São Gonçalo do Amarante,,24 de ago 15:57
3,Casa para venda,casa,85.000,2,1,,,Fortaleza, Sapiranga-Coité,24 de ago 15:29
4,Casa neoclassica no Residencial Alphaville Ceará com 4 suites + dependência,casa,2.399.932,4,4,320,,Eusébio,,24 de ago 15:04
5,"Casas planas lindas com churrasqueira e chuveirão, novas no Ancuri",casa,198.000,2,2,89,,Fortaleza, Pedras,24 de ago 15:02
6,Apartamento com documentação inclusa no Barrocão,casa,165.065,2,2,55,1,Fortaleza, Pedras,24 de ago 15:02
7,Casa Duplex com entradas separas para 02 alugueis no conjunto ceará,casa,140.000,2,1,75,,Fortaleza, Conjunto Ceará I,24 de ago 14:48
8,Ampla casa no Alphaville Fortaleza com 3 suítes e piscina privativa!,casa,3.200.000,3,4,360,,Eusébio,,24 de ago 14:48
9,"Casa dos Sonhos - Duplex, Mobiliada, Alto Padrão",casa,1.390.000,5,5,240,,Caucaia, Icaraí,24 de ago 14:43
10,Casa duplex na Lagoa Redonda com 3 quartos e lazer completo!,casa,349.000,3,3,84,,Fortaleza, Lagoa Redonda,24 de ago 14:37
11,Ampla casa em condomínio fechado com 5 quartos - Porto das Dunas,casa,670.000,5,5,236,,Aquiraz,,24 de ago 14:37
12,Vendo casa de praia,casa,500.000,5,5,900,,Fortaleza, Meireles,24 de ago 14:33
13,Casa 3 Quartos em Fortaleza: Grande Oportunidade!,casa,260.000,3,3,412,,Fortaleza, Granja Lisboa,24 de ago 14:29
14,Duplex de luxo fino acabamento 4 quartos 100% nascente,casa,525.000,4,3,135,,Maracanaú,,24 de ago 14:24
15,"Grande Investimento na Parquelândia,Casa de Alto padrão,mais informações",casa,750.000,4,4,250,,Fortaleza, Parquelândia,24 de ago 13:52
16,Guaramiranga,casa,250.000,2,2,10250,,Fortaleza, Montese,24 de ago 13:49
17,Mudança de endereço,casa,350,3,3,,,Fortaleza, Presidente Kennedy,24 de ago 13:48
18,Três casas no polo de Lazer do Álvaro Weyne,casa,360.000,3,3,145,1,Fortaleza, Floresta,24 de ago 13:38
19,casa a venda no quintino cunha 3 quartos um com suite,casa,1,3,2,162,,Fortaleza, Quintino Cunha,24 de ago 13:38
20,Lindos Bangalôs privativos na praia de Icaraí de Amontada com 3.000m² de Terreno.,casa,1.300.000,4,5,3000,,Amontada,,24 de ago 13:25
21,Alphaville Eusébio Casa Nova Exclusiva Alto Padrão Mobiliada e Decorada,casa,5.500.000,4,5,360,,Eusébio, Pires Façanha,24 de ago 13:07
22,Bela casa a venda com 3 quartos e 3 vagas de garagem,casa,274.000,3,2,75,,Eusébio,,24 de ago 13:05
23,"Sensacional essa casa com acabamento exuberante, fachada moderna e encantadora",casa,1.720.000,5,5,253,,Eusébio,,24 de ago 13:05
24,Casa 3 quartos no Ancuri - Itaitinga,casa,195.000,3,2,77,1,Itaitinga,,24 de ago 13:03
25,"Casa com 3 quartos ,sendo 2 suítes no Eusébio",casa,350.000,3,2,120,,Eusébio, Coité,24 de ago 12:59
26,"Belíssima casa mobiliada, nascente total com 4 suítes no Porto das Dunas.",casa,900.000,4,5,260,,Aquiraz,,24 de ago 12:58
27,"Casa de Condomínio com 3 Quartos e 3 banheiros à Venda, 104.61 m²",casa,800.000,3,3,104,,Eusébio, Guaribas,24 de ago 12:54
28,CASA DUPLEX EM CONDOMÍNIO EXCELENTE LOCALIZAÇÃO NO SIQUEIRA,casa,210.000,2,2,64,1,Fortaleza, Siqueira,24 de ago 12:53
29,Casa residencial em juazeiro do Norte - CE,casa,150.000,2,2,10440,1,Juazeiro do Norte, Timbaúba,24 de ago 12:40
30,Casa na serrinha,casa,110.000,4,2,,,Fortaleza, Serrinha,24 de ago 12:39
31,Casa Duplex com 4 dormitórios sendo 2 Suítes Encantada - Eusébio,casa,449.000,4,4,130,,Eusébio,,24 de ago 12:36
32,Vende-se ou troca,casa,87.000,,,,,Caucaia, Icaraí,24 de ago 12:27
33,Casa em Maracanau,casa,120.000,2,2,,,Maracanaú, Horto,24 de ago 12:26
34,Casa plana de alto padrão bem localizadas no Eusebio com super terreno,casa,550.025,3,3,137,,Eusébio,,24 de ago 12:22
35,CONDOMÍNIO FECHADO NA REGIÃO QUE MAIS CRESCE!,casa,259.900,3,3,80,,Caucaia, Icaraí,24 de ago 12:13
36,"VENDO CASA DUPLEX COM 4,5x13m NO BAIRRO JACARECANGA - FORTALEZA - CEARÁ",casa,240.000,4,3,100,1,Fortaleza, Jacarecanga,24 de ago 12:07
37,Vendo linda casa reformada com piscina,casa,699.000,5,5,340,,Sobral, Doutor Juvêncio de Andrade,24 de ago 12:06
38,Casa duplex mobiliada 240m2 - condomínio fechado,casa,699.000,4,4,394,,Itaitinga, Gereraú,24 de ago 12:06
39,Duplex Casa Taiba( Caminho da lagoa do kite Proximo ao Hotel Marola),casa,455.000,5,4,420,,Fortaleza, Damas,24 de ago 11:53
40,Casa Duplex à Venda!,casa,359.900,3,1,28,,Maracanaú, Pajuçara,24 de ago 11:46
41,Casinha de vila no castelão,casa,30.000,,,,,Fortaleza, Boa Vista-Castelão,24 de ago 11:39
42,"Casa 3 quartos com suíte à venda no Epic Residence, Eusébio - CE",casa,349.000,3,2,93,1,Eusébio,,24 de ago 11:38
43,Vende-se Excelente Casa 7 quartos na Parquelândia!!!,casa,995.000,5,2,429,,Fortaleza, Parque Araxá,24 de ago 11:38
44,Casa a venda no Jardins da Serra mobiliada com 3 Quartos,casa,980.000,3,2,210,,Maracanaú, Cágado,24 de ago 11:35
45,"VENDO CASA DUPLEX DE 77m² COM TERRENO LATERAL DE 44m², NO CONDOMÍNIO QUINTAS DO CAMPO - CA",casa,270.000,2,2,118,,Caucaia, Camurupim,24 de ago 11:34
46,"Casa no Bairro Damas com 2 quartos - 100,48 m²",casa,260.000,2,2,100,1,Fortaleza, Bom Futuro,24 de ago 11:30
47,"PLANA 263,00M², 3 QUARTOS (2 SUÍTES), DCE. 5 VGS.",casa,490.000,3,4,263,,Fortaleza, Edson Queiroz,24 de ago 11:24
48,Casa nova e moderna no Ancuri com 2 suites e 2 vagas de garagem,casa,195.007,2,2,82,,Eusébio,,24 de ago 11:23
49,Vendo,casa,50,2,2,150,1,Fortaleza, Benfica,24 de ago 11:18
50,Vendo casa no Potira Caucaia,casa,159.000,2,2,302,1,Caucaia, Parque Guadalajara (Jurema),24 de ago 11:11
1,"Casa com 3 dormitórios à venda, 101 m² por R$ 497.000,00 - Coité - Eusébio/CE",casa,497.000,3,3,101,,Eusébio,,24 de ago 11:09
2,"Casa com 3 dormitórios à venda, 122 m² por R$ 479.000,00 - Centro - Eusébio/CE",casa,479.000,3,3,122,,Eusébio,,24 de ago 11:07
3,"Casa com 3 dormitórios à venda, 118 m² por R$ 489.000,00 - Coité - Eusébio/CE",casa,489.000,3,3,118,,Eusébio,,24 de ago 11:06
4,"Casa com 3 dormitórios à venda, 110 m² por R$ 449.900,00 - Precabura - Eusébio/CE",casa,449.900,3,3,110,,Eusébio,,24 de ago 11:04
5,CASA EM PACATUBA 30.0000,casa,30.000,2,1,64,,Pacatuba, São Luiz,24 de ago 10:25
6,Casinha no castelão pra venda,casa,30.000,,,,,Fortaleza, Boa Vista-Castelão,24 de ago 10:21
7,"Casa em rua privativa no Eusébio pronta pra morar, pertinho do shopping Eusébio",casa,700.007,3,3,144,,Eusébio,,24 de ago 10:19
8,Casa plana pronta pra morar na Maraponga proximo ao Detran,casa,870.048,3,3,157,,Eusébio,,24 de ago 10:19
9,VENDE-SE ESTÁ CASA,casa,1,5,5,278,,Fortaleza, Varjota,24 de ago 09:58
10,Vende-se casa,casa,75.000,2,1,100,,Fortaleza, Canindezinho,24 de ago 09:44
11,"VENDO CASA DUPLEX DE 250m² COM TERRENO LATERAL DE 1500m², NO BAIRRO VILA VELHA - FORTALEZA",casa,580.000,4,4,250,,Fortaleza, Vila Velha,24 de ago 09:43
12,"Casa com 3 dormitórios à venda, 414 m² por R$ 3.890.000,00 - Alphaville Nova Esplanada II",casa,3.890.000,3,5,415,,Fortaleza, Centro,24 de ago 09:34
13,Dê um novo significado a sua vida morando nessa casa,casa,2.850.008,5,5,326,,Eusébio,,24 de ago 09:17
14,Duplex em condominio fechado pronto pra morar no melhor do Eusébio,casa,885.008,3,3,165,,Eusébio, Coité,24 de ago 09:17
15,COMPRE SUA CASA COM PARCELAMENTO,casa,15.000,2,1,100,,Fortaleza, Vila Peri,24 de ago 09:00
16,"Casa plana na Itaitinga 2 quartos, 2 banheiros.",casa,150.000,2,1,80,1,Itaitinga, Barrocão,24 de ago 08:59
17,Vende-se uma casa no conjunto Ceará,casa,200.000,3,2,242,,Fortaleza, Conjunto Ceará II,24 de ago 08:49
18,"Linda Casa Plana No Eusébio, RUA PRIVATIVA, 3 Quartos, 2 Suítes, Varanda, Quintal.",casa,359.000,3,2,90,,Eusébio,,24 de ago 08:48
19,"Incrível! 499Mil! Duplex No Eusébio, 3 Suítes, Fino Acabamento, Amplo Terreno.",casa,499.900,3,3,119,,Eusébio,,24 de ago 08:37
20,"460Mil! Espetacular Duplex No Eusébio, 128m2, 3 Suítes, Varanda Gourmet, Amplo Quintal.",casa,460.000,3,3,128,,Eusébio,,24 de ago 08:33
21,"450Mil! Linda Casa Plana No Eusébio, 3 Suítes, Varanda Gourmet, 3 Vagas.",casa,450.000,3,3,115,,Eusébio,,24 de ago 08:25
22,"Linda Casa Plana No Eusébio, Rua Privativa, 3 Quartos, 2 Suítes, Varanda Gourmet.",casa,359.000,3,2,93,,Eusébio,,24 de ago 08:22
23,"Casa com 3 dormitórios à venda, 100 m² por R$ 230.000,00 - Farias Brito - Fortaleza/CE",casa,230.000,3,2,100,1,Fortaleza, Farias Brito,24 de ago 08:18
24,Vendo ou troco casa,casa,130.000,3,2,,,Fortaleza, Mondubim,24 de ago 08:16
25,Casa,casa,110.000,3,1,5,,Fortaleza, Mondubim,24 de ago 08:11
26,"Casa com 4 dormitórios à venda por R$ 500.000,00 - Sapiranga - Fortaleza/CE",casa,500.000,4,5,180,,Fortaleza, Sapiranga-Coité,24 de ago 08:08
27,Casa duplex de alto padrão em rua privativa com 3 suites,casa,550.005,3,3,118,,Eusébio,,24 de ago 08:04
28,Casa duplex no José de Alencar a 2 quadras da Av. Washington Soares,casa,615.001,4,5,210,,Eusébio,,24 de ago 08:04
29,Magnifica propriedade com grandes diferenciais no Alphaville Eusébio,casa,3.890.000,4,4,390,,Eusébio,,24 de ago 08:04
30,Duplex a venda no Presidente Kennedy - Fortaleza REF: 461,casa,820.000,5,5,400,,Fortaleza, Presidente Kennedy,24 de ago 08:00
31,"Casa Duplex para Venda em Eusébio, Jacundá, 4 dormitórios, 4 suítes, 5 banheiros, 2 vagas",casa,1.990.000,4,5,242,,Aquiraz,,24 de ago 07:45
32,DUPLEX COM 3 CASAS INDIVIDUAIS,casa,110.000,3,3,144,,Fortaleza, Centro,24 de ago 07:38
33,Vendo,casa,2.500,5,5,1600,,Fortaleza, Henrique Jorge,24 de ago 07:22
34,Casa com 3 Suítes à Venda por R$ 1.500.000 - Pernambuquinho - Guaramiranga/CE,casa,1.500.000,3,3,5240,,Guaramiranga,,24 de ago 05:49
35,"Alto Padrão para Venda em Juazeiro do Norte, JARDIM GONZAGA, 4 dormitórios, 4 suítes, 5 ba",casa,2.525.008,4,5,231,,Juazeiro do Norte, Jardim Gonzaga,24 de ago 05:26
36,Casa no Eusébio,casa,710.000,4,4,174,,Eusébio, Urucunema,24 de ago 05:01
37,Casa em Pacajus,casa,45.000,2,1,,,Pacajus,,24 de ago 04:42
38,Estudo receber um Imóvel de menor valor - Praia do Cumbuco Mansão com 4 dormitórios à vend,casa,10.000.000,4,5,600,,Caucaia, Cumbuco,24 de ago 04:11
39,"Casa à venda, 4 quartos, 1 vaga, Farias Brito - Fortaleza/CE",casa,650.000,4,4,480,1,Fortaleza, Farias Brito,24 de ago 03:42
40,"Casa com 3 dormitórios à venda, 100 m² por R$ 539.000 - Coaçu - Eusébio/CE",casa,539.000,3,3,101,,Eusébio,,24 de ago 02:31
41,"Aquiraz Riviera - Bamgalo com 5 dormitórios à venda, 445 m² por R$ 9.000.000 - Riviera - A",casa,9.000.000,5,5,445,,Aquiraz,,24 de ago 02:27
42,CASA EM SITIO ALEGRE - MORRINHOS - 3 QUARTOS 1 SUITE,casa,360.000,3,2,893,,Fortaleza, Quintino Cunha,24 de ago 02:16
43,"Casa com 2 dormitórios à venda, 80 m² por R$ 210.000 - Loteamento Rio Mar - Aquiraz/CE",casa,210.000,2,1,80,,Aquiraz,,24 de ago 02:13
44,"Casa plana, 384m², excelente localização, próx. a UNIFOR, 03 qts (01 suíte), varanda, sala",casa,450.000,3,1,384,,Fortaleza, Edson Queiroz,24 de ago 01:57
45,"Casa com 4 dormitórios à venda, 151 m² por R$ 995.000,00 - Eusébio - Eusébio/CE",casa,995.000,4,4,151,,Eusébio,,24 de ago 01:46
46,"Casa com 4 dormitórios à venda, 158 m² por R$ 899.900 - Eusébio - Eusébio/CE",casa,899.900,4,5,158,,Eusébio,,24 de ago 01:46
47,"Casa com 3 dormitórios à venda, 210 m² por R$ 680.000,00 - São Bento - Fortaleza/CE",casa,680.000,3,3,210,,Fortaleza, Siqueira,24 de ago 01:46
48,"Casa com 3 dormitórios à venda, 76 m² por R$ 389.000,00 - Passaré - Fortaleza/CE",casa,389.000,3,3,76,,Fortaleza, Boa Vista-Castelão,24 de ago 01:46
49,"Casa com 3 dormitórios à venda, 192 m² por R$ 780.000 - Eusébio - Eusébio/CE",casa,780.000,3,5,192,,Eusébio,,24 de ago 01:46
